KO,type,baseline,Pearson,Precision,E-distance,RMSE_LFC,seed,model
MAP2K3,KO-specific,SpatialProp,-0.07330604973450808,0.6,7.310082721710205,0.6446545106551904,3,spatialprop
MAP2K2,full,SpatialProp-random,-0.14419058210623223,0.6,7.647905788421632,0.9986628596616045,3,spatialprop
MAP2K2,KO-specific,SpatialProp-random,-0.17384617184514278,0.6,7.564822025299071,0.9462954830783966,3,spatialprop
IRAK1,full,SpatialProp-random,0.02387510350373388,0.3,8.155719795227052,1.1762395383751802,3,spatialprop
IRAK1,KO-specific,SpatialProp-random,0.15893671457978215,0.3,8.124929637908934,0.9222091355086961,3,spatialprop
IRF7,full,SpatialProp-random,0.7276450062960267,0.5,7.059315452575684,0.6279156881868626,3,spatialprop
IRF7,KO-specific,SpatialProp-random,0.8680229015024464,0.4,7.053189277648926,0.5264209306370004,3,spatialprop
PELI1,full,SpatialProp-random,0.14997095753851242,0.6,7.134195938110352,0.7421958399171947,3,spatialprop
PELI1,KO-specific,SpatialProp-random,-0.24013723915930746,0.4,7.134628143310546,0.8029520102301498,3,spatialprop
IRF3,full,SpatialProp-random,0.055533443125710936,0.5,7.736686172485352,0.6086816236749891,3,spatialprop
IRF3,KO-specific,SpatialProp-random,0.292757220749282,0.6,7.690873622894287,0.40110364082974426,3,spatialprop
IRF5,full,SpatialProp-random,-0.31215562439224426,0.4,7.111673755645752,0.8017463310913391,3,spatialprop
IRF5,KO-specific,SpatialProp-random,0.020640925697001836,0.5,7.183603954315184,0.7353264784782958,3,spatialprop
NFKBIA,full,SpatialProp-random,0.4907903682830478,0.8,7.404807147979736,0.6961141635792313,3,spatialprop
NFKBIA,KO-specific,SpatialProp-random,0.30071948667175114,0.6,7.4111424255371094,0.6600158231945399,3,spatialprop
LBP,full,SpatialProp-random,0.16605590193370517,0.6,7.8336060523986815,0.65192726525628,3,spatialprop
LBP,KO-specific,SpatialProp-random,0.08377288514934872,0.7,7.858217468261718,0.39024412559062427,3,spatialprop
MAP2K3,full,SpatialProp-random,0.3582227639083314,0.6,7.372562236785889,0.5656748444563429,3,spatialprop
MAP2K3,KO-specific,SpatialProp-random,-0.0007686322842584304,0.6,7.399379196166993,0.6512841005424146,3,spatialprop
MAP2K2,full,SpatialProp,0.338120614697196,0.7,7.266920471191407,0.825320278025521,4,spatialprop
MAP2K2,KO-specific,SpatialProp,0.16617042161838644,0.7,7.293834495544433,0.9036115273100592,4,spatialprop
IRAK1,full,SpatialProp,0.17207194333138864,0.5,7.988312435150147,0.8858968977122296,4,spatialprop
IRAK1,KO-specific,SpatialProp,0.7062341833666561,0.6,7.9477873802185055,0.5936983171838099,4,spatialprop
IRF7,full,SpatialProp,0.3760951942299721,0.6,6.881413745880127,0.5731989608426913,4,spatialprop
IRF7,KO-specific,SpatialProp,0.7451656541797131,0.4,6.976865196228028,0.4838659615047069,4,spatialprop
PELI1,full,SpatialProp,-0.19736871741544326,0.5,7.179096412658692,0.8428070904275283,4,spatialprop
