sid,model_name,holdout_celltype,spearman,pearson,precision,edistance_cells,edistance_latents,edistance_local,mixing_index
210,cellina-graph,Fibroblast,0.2790396158463385,0.34253966889084336,0.14,9.8614016412638,0.09736709594726563,14.120753014333738,0.6649570179874303
210,cellina-graph,Myeloid,0.3361824729891957,0.6143281018996883,0.14,9.492992744018862,0.13040695190429688,13.972635309901472,0.8416451916050731
210,cellina-graph,T_cell,0.4050420168067227,0.5061684542710777,0.06,9.262359642850893,0.10190849304199219,13.049900612046732,0.30644878696254796
210,cellina-mmd,Endothelial,0.6798079231692677,0.9229671494300736,0.2,15.777439564545602,0.0008696079254150391,19.368579773600366,0.398944896365847
210,cellina-mmd,Epithelial,0.5154861944777911,0.6169916966664818,0.02,13.742062406423832,0.001040908694267273,15.958591413142287,0.8208093643601776
210,cellina-mmd,Fibroblast,0.28547418967587035,0.33472390599460194,0.22,15.38326718725105,0.0009277582168579102,19.62799944827021,0.6696766115244768
210,cellina-mmd,Myeloid,0.23246098439375748,0.42493722801037553,0.14,12.541906669884803,0.0008692026138305664,16.442789696934398,0.615436032527359
210,cellina-mmd,T_cell,0.5743577430972389,0.6737171852586366,0.16,16.25270960295413,0.0008543431758880615,19.236693359552675,0.35361949435033607
210,cpa,Endothelial,0.5789675870348139,0.9087235469745503,0.06,4.726274309113416,10.23049192428589,6.481126834867652,0.6620463095803655
210,cpa,Epithelial,0.5719567827130853,0.5671545611592737,0.04,6.190731372153474,11.773248291015625,8.36122095161023,0.569115995108562
210,cpa,Fibroblast,0.657719087635054,0.7029865103682374,0.2,4.608951751108528,9.479263591766358,7.257715888414829,0.7140783763313623
210,cpa,Myeloid,0.30593037214885954,0.35297675275383433,0.08,3.973008566050223,10.15446662902832,6.515307804302002,0.8311737278717573
210,cpa,T_cell,0.704297719087635,0.6912424894822942,0.16,4.2633000273368955,9.89117498397827,6.199619553753327,0.9715821311479229
210,scgen,Endothelial,0.8078271308523409,0.957800424779295,0.26,8.451837860557385,0.19595298767089844,11.662450236252448,0.5490715487856783
210,scgen,Epithelial,0.761344537815126,0.7841011442251151,0.04,8.106544837190086,0.4791875839233398,11.339196318499551,0.6340728402263389
210,scgen,Fibroblast,0.5928931572629051,0.7790147078348888,0.1,8.843933988129239,0.2205352783203125,12.881810667477234,0.6833538009583664
