KO,type,baseline,Pearson,Precision,E-distance,RMSE_LFC,seed,model
MAP2K2,full,Cellina-base-random,-0.27410971404647727,0.36,4.082410185555746,0.7954448829316959,3,cellina
MAP2K2,KO-specific,Cellina-base-random,-0.22704267872148573,0.36,4.101516223154979,0.715689299038507,3,cellina
IRAK1,full,Cellina-base-random,0.2597868306733176,0.7,4.7849787314793755,0.7840666211980001,3,cellina
IRAK1,KO-specific,Cellina-base-random,0.004897729195000778,0.6799999999999999,4.766744098496433,0.5294758703829452,3,cellina
IRF7,full,Cellina-base-random,-0.27094114534246116,0.54,3.9419959803039397,0.5481413811452317,3,cellina
IRF7,KO-specific,Cellina-base-random,-0.2854588201531646,0.45999999999999996,3.9039809252047193,0.4299994613297546,3,cellina
PELI1,full,Cellina-base-random,0.04557696299578017,0.5599999999999999,3.833989889409016,0.5634293385369091,3,cellina
PELI1,KO-specific,Cellina-base-random,0.3470407749227123,0.52,3.8372197676267676,0.4198702271465236,3,cellina
IRF3,full,Cellina-base-random,0.3282388265702415,0.44000000000000006,4.277725766693726,0.4398611459427705,3,cellina
IRF3,KO-specific,Cellina-base-random,0.43642060429439944,0.32,4.253292244053489,0.36970923766190283,3,cellina
IRF5,full,Cellina-base-random,0.30078124639664594,0.5,3.7779448712589905,0.5193314075834261,3,cellina
IRF5,KO-specific,Cellina-base-random,0.3224541969502306,0.36,3.749964008579312,0.37310279852118333,3,cellina
NFKBIA,full,Cellina-base-random,-0.1353675873545486,0.48,4.235481865986114,0.9350099298333934,3,cellina
NFKBIA,KO-specific,Cellina-base-random,-0.17137743529173838,0.42000000000000004,4.254997224817616,0.7712915238451273,3,cellina
LBP,full,Cellina-base-random,-0.4140467177346114,0.34,4.593185910557468,0.5869128250645601,3,cellina
LBP,KO-specific,Cellina-base-random,-0.16440640297973558,0.24,4.589428444162932,0.4558564468984573,3,cellina
MAP2K3,full,Cellina-base-random,-0.13052070867235493,0.42000000000000004,4.103751943877326,0.5252145046177678,3,cellina
MAP2K3,KO-specific,Cellina-base-random,-0.24909518797193536,0.45999999999999996,4.053195882622656,0.49158278627707536,3,cellina
MAP2K2,full,mean,0.3731693846510586,0.7,0.43217258388160856,0.7597730262112706,3,cellina
MAP2K2,KO-specific,mean,0.20274820097070909,0.7,0.3557115319055237,0.6964842934548725,3,cellina
IRAK1,full,mean,0.4097581255112411,0.5,0.17053077958616888,0.7819680687304267,3,cellina
IRAK1,KO-specific,mean,0.06301182052358308,0.5,0.15000552442347015,0.5423203061033756,3,cellina
IRF7,full,mean,0.568629842464413,0.7,0.1870627117575001,0.5001765092334477,3,cellina
IRF7,KO-specific,mean,-0.029538271384201984,0.4,0.1587676788590464,0.4110522000024867,3,cellina
PELI1,full,mean,0.712924803700395,0.8,0.20999138634691478,0.4948920458461847,3,cellina
PELI1,KO-specific,mean,-0.2444157224453031,0.5,0.16105406667170766,0.48428427002075397,3,cellina
IRF3,full,mean,0.45907641932878623,0.5,0.04171865097470153,0.41069319098818635,3,cellina
IRF3,KO-specific,mean,0.11049237929845578,0.4,0.012865130989455053,0.3559369711929031,3,cellina
IRF5,full,mean,0.4073048890111224,0.6,0.11282044134998799,0.489713363184723,3,cellina
IRF5,KO-specific,mean,0.1516890778657807,0.4,0.09990359543686793,0.3847247063564903,3,cellina
NFKBIA,full,mean,0.29399156581738656,0.6,0.13105138665656568,0.8385790177812749,3,cellina
NFKBIA,KO-specific,mean,0.08536459112543081,0.5,0.12028920615401865,0.685750766403554,3,cellina
LBP,full,mean,0.8716104794789828,0.9,0.05996249608011972,0.4738435714833735,3,cellina
LBP,KO-specific,mean,0.2373532117533263,0.7,0.07139638025262585,0.36121086412556924,3,cellina
MAP2K3,full,mean,0.5385513626509247,0.6,0.08372206058090725,0.4629148101697165,3,cellina
MAP2K3,KO-specific,mean,-0.4833406359175516,0.3,0.12177427234351353,0.5153954585149041,3,cellina
MAP2K2,full,Cellina-base,0.8276768437765843,0.8,4.139030299893486,0.6053862202812063,4,cellina
MAP2K2,KO-specific,Cellina-base,0.9461618900781817,1.0,4.115456010249158,0.5495149797385425,4,cellina
IRAK1,full,Cellina-base,0.7101258721959753,0.8,4.894116595743378,0.49689214616733585,4,cellina
IRAK1,KO-specific,Cellina-base,0.6665165226725518,0.8,4.83861376690015,0.3927264710428086,4,cellina
IRF7,full,Cellina-base,0.8958404408843161,0.9,4.008551798791622,0.2456104934252496,4,cellina
IRF7,KO-specific,Cellina-base,0.8256283498044712,0.9,4.168729985838004,0.23095876054358289,4,cellina
PELI1,full,Cellina-base,0.5164713614683755,0.7,3.988230473803083,0.5291774808846895,4,cellina
PELI1,KO-specific,Cellina-base,0.186302073380265,0.5,3.965271558728123,0.39038818672398745,4,cellina
IRF3,full,Cellina-base,0.6920117061460002,0.9,4.36587580148267,0.350184732186854,4,cellina
IRF3,KO-specific,Cellina-base,0.6622658051942448,0.6,4.396608392329513,0.265620635261328,4,cellina
IRF5,full,Cellina-base,0.2626579038448478,0.7,3.9316847120654534,0.3903237444238907,4,cellina
IRF5,KO-specific,Cellina-base,0.11065401819737229,0.5,3.885673376448678,0.3723668728790304,4,cellina
NFKBIA,full,Cellina-base,0.735273589870954,0.9,4.268072951349328,0.6500415268041779,4,cellina
NFKBIA,KO-specific,Cellina-base,0.7852142466285846,0.9,4.366570931391755,0.5379337927334823,4,cellina
LBP,full,Cellina-base,0.15466039848651214,0.6,4.920178772563496,0.6227374543867064,4,cellina
LBP,KO-specific,Cellina-base,-0.1929050052938486,0.5,4.744899821406957,0.5439407684510527,4,cellina
MAP2K3,full,Cellina-base,-0.5076859030267614,0.3,4.165103042845917,0.6307591678845248,4,cellina
MAP2K3,KO-specific,Cellina-base,-0.5645638408859727,0.4,4.268593579628702,0.59502677251458,4,cellina
MAP2K2,full,Cellina-base-random,0.3585296948019191,0.6,4.260170640266891,0.786741098880502,4,cellina
MAP2K2,KO-specific,Cellina-base-random,0.6011215130496909,0.78,4.200529083132139,0.7548576898251524,4,cellina
IRAK1,full,Cellina-base-random,0.4700800660399926,0.68,4.819723883565598,0.6316259008650388,4,cellina
IRAK1,KO-specific,Cellina-base-random,0.23233829126836064,0.5599999999999999,4.75657363499576,0.496291586393445,4,cellina
IRF7,full,Cellina-base-random,0.27554599360201193,0.7,4.156050811298011,0.504192783718397,4,cellina
IRF7,KO-specific,Cellina-base-random,-0.20818234593923357,0.52,4.128938900454524,0.3975695212764609,4,cellina
PELI1,full,Cellina-base-random,0.31442924222047386,0.52,3.9769173496551695,0.5720611603352488,4,cellina
PELI1,KO-specific,Cellina-base-random,0.1428323668807783,0.5,3.994018677848441,0.37164866144312547,4,cellina
IRF3,full,Cellina-base-random,0.26754616092096534,0.5999999999999999,4.289178458335381,0.44355436015375976,4,cellina
IRF3,KO-specific,Cellina-base-random,0.32856930562614234,0.6,4.284945993090901,0.268629744167718,4,cellina
IRF5,full,Cellina-base-random,-0.14947525816908552,0.5,3.874060867884423,0.40976610127185564,4,cellina
IRF5,KO-specific,Cellina-base-random,-0.13613581957016913,0.4,3.970163438513839,0.3329019010441191,4,cellina
