sid,model_name,holdout_celltype,n_deg,spearman,pearson,precision,direction_match,direction_match_k,mixing_index,edistance_global,edistance_local,rmse
crc_242,cellina,Fibroblast_CRC,200,0.5977529438235957,0.7871725734640357,0.28,1.0,0.28,0.6097250892085955,14.213682601347765,10.293548749578182,21324.047827881695
crc_242,cellina,Myeloid_CRC,200,0.6368679216980425,0.7984402157064752,0.395,1.0,0.395,0.9316850332330209,9.759017466608864,4.931373041658889,4346.825548640393
crc_242,cellina,T_cell_CRC,200,0.7755538888472212,0.8291885657598717,0.39,1.0,0.39,0.7592776256383686,8.593959619484865,3.3628668815030656,14412.152430262066
crc_242,cellina-graph,Endothelial_CRC,200,0.5424660616515414,0.8925759227422894,0.47,1.0,0.47,0.5961137254999244,10.301855348516773,5.3482642168002865,2299.412158893513
crc_242,cellina-graph,Epithelial_CRC,200,0.8229700742518564,0.8072492078851625,0.305,0.9836065573770492,0.3,0.786154769138232,15.503653288825921,10.733237668836448,44167.5493594936
crc_242,cellina-graph,Fibroblast_CRC,200,0.61404785119628,0.7890436330265178,0.3,1.0,0.3,0.613676266587564,14.25020494274413,10.697040348846924,21227.19117981545
crc_242,cellina-graph,Myeloid_CRC,200,0.6957308932723318,0.9118579205468623,0.53,1.0,0.53,0.9375377478291964,9.448930575483232,4.623314813822368,4040.0840676595035
crc_242,cellina-graph,T_cell_CRC,200,0.8095402385059627,0.8696075591551491,0.4,1.0,0.4,0.9720147220110213,8.473788176125609,2.971343329494907,14609.982834914965
crc_242,cpa,Endothelial_CRC,200,0.3371004275106878,0.5032658692431231,0.16,0.96875,0.155,0.41528636033251387,10.73946491730399,5.543085129777097,2204.2557284460445
crc_242,cpa,Epithelial_CRC,200,0.5955463886597165,0.6025104199172789,0.165,0.9696969696969697,0.16,0.5774924535603686,15.030240485104873,9.360262862576283,44057.17079759478
crc_242,cpa,Fibroblast_CRC,200,0.40587114677866953,0.536312148658498,0.19,1.0,0.19,0.5896434564368328,13.968168584484616,9.529748174995238,20385.608085373337
crc_242,cpa,Myeloid_CRC,200,0.49675991899797506,0.6291529620139664,0.22,1.0,0.22,0.5750165922472957,9.03309690563083,4.550791511369394,3508.727901750554
crc_242,cpa,T_cell_CRC,200,0.6220340508512714,0.6070641255714289,0.27,1.0,0.27,0.7159021941717523,8.09600517707496,3.067400726422325,12197.098659118248
crc_242,scgen,Endothelial_CRC,200,0.46970524263106583,0.7192165782904687,0.355,1.0,0.355,0.8063076919260452,2.8701002462872953,2.680253787209192,1228.2259228621656
crc_242,scgen,Epithelial_CRC,200,0.22096752418810475,0.09037974007781314,0.125,1.0,0.125,0.26087449210235314,8.42453594513842,7.485567038112153,47921.77735548253
crc_242,scgen,Fibroblast_CRC,200,0.33281182029550743,0.48180056807992666,0.32,1.0,0.32,0.867350875509296,3.9050009539989476,4.031435936352105,18183.37191202456
crc_242,scgen,Myeloid_CRC,200,0.3152673816845421,0.5516319317586295,0.37,0.9864864864864865,0.365,0.5044927102362781,2.668429111871341,2.422061472413784,2581.5460056443126
crc_242,scgen,T_cell_CRC,200,0.5598844971124279,0.6879054033340637,0.275,0.9272727272727272,0.255,0.8691076631162487,2.104241149548769,1.4707419942961786,7919.199164691742
crc_221,mintflow,Endothelial_CRC,200,0.9264726618165456,0.994750725849982,0.61,1.0,0.61,0.6188747731397459,19.92275395743842,23.09369765761667,16807.797451703096
crc_221,mintflow,Epithelial_CRC,200,0.7378129453236332,0.6751394085870422,0.22,0.9545454545454546,0.21,0.7311144401745587,21.671428846390985,23.203574740184568,212237.13695763447
crc_221,mintflow,Fibroblast_CRC,200,0.5160729018225456,0.6755819698559422,0.26,0.9423076923076924,0.245,0.4433723353101458,24.507703274718768,27.523379837971422,93643.45195186391
crc_221,mintflow,Myeloid_CRC,200,0.9422050551263782,0.9962825876783836,0.695,1.0,0.695,0.3419528619528619,20.822433415198937,24.06674380486831,23529.66368652003
crc_221,mintflow,T_cell_CRC,200,0.8179989499737494,0.8511271449569396,0.42,0.9761904761904762,0.41,0.792913622260034,27.29962909590402,30.69445813863835,31114.001222928204
crc_232,mintflow,Fibroblast_CRC,200,0.5382419560489013,0.6187801398680521,0.155,1.0,0.155,0.6161391640492873,20.953940560036017,23.35012362472691,58147.70712296332
crc_232,mintflow,Endothelial_CRC,200,0.5651451286282158,0.623943337284982,0.17,0.9705882352941176,0.165,0.9353223868642372,22.35697059005798,25.829982154483627,15100.524146411502
crc_232,mintflow,Myeloid_CRC,200,0.6608100202505063,0.8076672715164107,0.235,1.0,0.235,0.9990069513406156,22.576194199478717,25.162927279358705,14940.12176478809
crc_232,mintflow,T_cell_CRC,200,0.710494262356559,0.8470236625116166,0.145,1.0,0.145,0.9466523451485858,25.327362873825894,28.211768821638675,8880.24978470722
crc_232,mintflow,Epithelial_CRC,200,0.6588854721368036,0.5984042158380329,0.17,0.9411764705882352,0.16,0.5828398402958279,20.316797587424222,22.854269991460896,106616.0963390732
crc_231,mintflow,Fibroblast_CRC,200,-0.0639495987399685,-0.1356473729871474,0.28,0.4107142857142857,0.115,0.9056006247017484,28.45927361877971,32.57979478671907,68783.56557122737
crc_231,mintflow,Endothelial_CRC,200,0.7659071476786921,0.9119234336162148,0.375,0.96,0.36,0.598705501618123,23.65378702244713,26.23472661578516,4597.431701914907
crc_231,mintflow,Myeloid_CRC,200,0.5877731943298583,0.5580508176722538,0.245,0.8367346938775511,0.205,0.5791962174940898,23.335841513629667,26.26530333463061,6201.82217880164
crc_231,mintflow,T_cell_CRC,200,0.2948323708092702,0.2678502007340816,0.2,0.7,0.14,0.6413169487595641,25.224445585986285,28.901474286917782,13049.36876539372
crc_231,mintflow,Epithelial_CRC,200,0.7759768994224857,0.7529572429943662,0.335,0.9701492537313432,0.325,0.6294796444954128,22.538556038633367,24.540557359431286,76589.75108644478
crc_242,spatialprop,Endothelial_CRC,200,0.5019770494262358,0.65875393,0.135,1.0,0.135,0.9993909866017052,14.85829486846924,20.016421508789065,2810.3518
crc_242,spatialprop,Epithelial_CRC,200,0.2776644416110403,0.21104845,0.08,0.875,0.07,0.9155365483090429,8.331620025634766,13.98499584197998,42163.508
crc_242,spatialprop,Fibroblast_CRC,200,0.2780664516612915,0.38507414,0.095,0.9473684210526316,0.09,0.7929306368635799,8.76895751953125,16.650925636291504,32901.605
crc_242,spatialprop,Myeloid_CRC,200,0.4126063151578789,0.6403951,0.12,0.875,0.105,0.8946226187605498,17.144410133361816,20.466875267028808,7849.5474
crc_242,spatialprop,T_cell_CRC,200,0.6050746268656717,0.7193636,0.13,0.9615384615384616,0.125,0.7836671802773497,20.860389709472656,26.05617961883545,6610.0444
crc_232,spatialprop,Endothelial_CRC,200,0.4335153378834471,0.44558913,0.09,0.9444444444444444,0.085,0.7677212655186223,12.470903873443604,18.041632843017577,6832.935
crc_232,spatialprop,Epithelial_CRC,200,0.0385794644866121,0.08334056,0.08,0.875,0.07,0.7498861169913449,11.077404022216797,18.25067481994629,52161.35
crc_232,spatialprop,Fibroblast_CRC,200,0.2294217355433886,0.35466355,0.09,0.8888888888888888,0.08,0.7455424015462672,12.075764465332032,19.945975303649902,22777.428
crc_232,spatialprop,Myeloid_CRC,200,0.5707207680192006,0.5304155,0.105,0.8571428571428571,0.09,0.9998013902681232,12.354669952392578,19.590968132019043,7031.864
crc_232,spatialprop,T_cell_CRC,200,0.3149778744468612,0.39746612,0.13,0.7307692307692307,0.095,0.6126029359112066,16.22170810699463,22.431209564208984,3993.5166
crc_231,spatialprop,Endothelial_CRC,200,0.3997659941498538,0.57860917,0.1,0.65,0.065,0.6770226537216828,7.219672727584839,10.882163333892825,1783.3241
crc_231,spatialprop,Epithelial_CRC,200,0.5159663991599791,0.54560995,0.09,0.8333333333333334,0.075,0.8315295298165137,5.749878692626953,15.026140403747558,28035.016
crc_231,spatialprop,Fibroblast_CRC,200,-0.3479816995424885,-0.39322373,0.085,0.4117647058823529,0.035,0.3535638367099041,15.775654411315918,23.47724666595459,34253.65
crc_231,spatialprop,Myeloid_CRC,200,0.2655906397659942,0.2606696,0.115,0.7391304347826086,0.085,0.708274231678487,6.149620437622071,9.08639898300171,2411.6025
crc_231,spatialprop,T_cell_CRC,200,-0.1197314932873322,-0.18224753,0.075,0.2,0.015,0.4864363552051936,13.011517524719238,19.44444332122803,6018.295
crc_210,spatialprop,Endothelial_CRC,200,0.6516417910447763,0.841053,0.175,1.0,0.175,0.8342448046137019,7.144967842102051,13.06164665222168,13796.545
crc_210,spatialprop,Epithelial_CRC,200,0.5386964674116853,0.54404396,0.185,0.8378378378378378,0.155,0.1404037067977386,9.151904487609864,10.997376346588135,141785.53
crc_210,spatialprop,Fibroblast_CRC,200,0.4026955673891847,0.54440343,0.17,0.9117647058823528,0.155,0.8122035204315057,6.335196113586425,11.919608211517334,48878.383
crc_210,spatialprop,Myeloid_CRC,200,0.5009555238880973,0.51391053,0.17,0.7941176470588235,0.135,0.631839446742152,8.154019737243653,15.467238712310792,41607.758
crc_210,spatialprop,T_cell_CRC,200,0.5774214355358885,0.6359429,0.145,0.9655172413793104,0.14,0.8033946251768034,8.224351692199708,13.98206443786621,13101.386
crc_221,spatialprop,Endothelial_CRC,200,0.8531133278331959,0.93585414,0.37,1.0,0.37,0.826497277676951,8.218263912200928,12.480357265472412,6894.4785
crc_221,spatialprop,Epithelial_CRC,200,0.6633990849771245,0.7327651,0.065,0.9230769230769232,0.06,0.9266983651403634,5.866606330871582,12.878510189056396,43659.348
crc_221,spatialprop,Fibroblast_CRC,200,0.4481242031050776,0.5020696,0.16,1.0,0.16,0.6200673184805258,8.576893329620361,15.611148071289062,39604.477
crc_221,spatialprop,Myeloid_CRC,200,0.8661156528913224,0.9306799,0.435,1.0,0.435,0.8067340067340067,8.039689826965333,12.872838115692138,9764.674
crc_221,spatialprop,T_cell_CRC,200,0.5118817970449262,0.5082263,0.065,1.0,0.065,0.7527774997497748,12.726683139801024,19.691926574707036,15349.488
crc_120,spatialprop,Endothelial_CRC,200,0.4781819545488637,0.5067208,0.215,0.9302325581395348,0.2,0.8122605363984674,11.400761127471924,16.312217712402344,31552.996
crc_120,spatialprop,Epithelial_CRC,200,0.3882262056551414,0.38669193,0.055,0.9090909090909092,0.05,0.0340173594223502,12.949305152893066,15.3688138961792,382983.62
crc_120,spatialprop,Fibroblast_CRC,200,0.1553468836720918,0.26472637,0.175,0.7714285714285715,0.135,0.6933594088022014,7.167926692962647,13.263747596740725,153635.45
crc_120,spatialprop,Myeloid_CRC,200,0.5047446186154654,0.5551673,0.15,0.9666666666666668,0.145,0.7448053989985729,13.912439155578614,19.345483207702635,77155.22
crc_120,spatialprop,T_cell_CRC,200,0.5370659266481663,0.5511828,0.09,0.9444444444444444,0.085,0.6934274628781469,17.193543910980225,23.19920959472656,73340.81
