sid,model_name,holdout_celltype,n_deg,spearman,pearson,precision,direction_match,direction_match_k,direction_match_gt,mixing_index,edistance_global,edistance_local,edistance_pca,edistance_pca_log,rmse,mse_lfc
crc_120,scgen,Endothelial_CRC,50,0.727923169267707,0.8758697782596757,0.1,1.0,0.1,0.98,0.53980417198808,50.01771184754066,44.98834056912786,419.07105136412594,10.09908268217517,6754.190551159371,0.9267070762065308
crc_120,scgen,Epithelial_CRC,50,0.9083793517406963,0.8884578706384936,0.3,1.0,0.3,0.92,0.9009073977991269,56.1497855244873,49.35921726288363,481.41575947459035,13.409733749163166,649907.8362406294,2.8818155901232383
crc_120,scgen,Fibroblast_CRC,50,-0.3076590636254502,-0.41615711166480407,0.06,0.3333333333333333,0.02,0.64,0.6190318664169451,53.25116074199841,45.820920103224964,1100.5791795237915,11.03913145765954,186421.91789762385,4.111166376806213
crc_120,scgen,Myeloid_CRC,50,0.053637454981992794,0.09423164095293268,0.0,0.0,0.0,0.7,0.5846365593478628,50.16185339616699,44.09614305881733,377.47708728622604,7.335261754300944,41259.59345678045,1.5490897672448622
crc_120,scgen,T_cell_CRC,50,0.5321968787515006,0.5229590192354268,0.02,1.0,0.02,0.72,0.8077621657364357,46.14658991005025,43.19736148495791,205.89130969126046,2.997375237165902,27504.779108400966,1.2094036783023518
crc_210,baseline,Endothelial_CRC,50,0.836734693877551,0.9072557496262458,0.28,0.9285714285714286,0.26,0.92,0.00039773292234264695,72.87239079982388,74.53161417160912,4183.804802022263,21.064343455303543,6073.366515438798,16.240964276752603
crc_210,baseline,Epithelial_CRC,50,0.10684273709483794,0.08729994213431273,0.1,1.0,0.1,0.86,0.7615643152720845,87.14597495995244,88.92005919978396,1592.9702137806237,55.86534174835644,261544.05814046625,157.78095546602952
crc_210,baseline,Fibroblast_CRC,50,0.5609123649459784,0.7312533555974251,0.26,1.0,0.26,0.9,0.6716992944689253,71.25297603950231,74.96185389145259,5569.346937633192,22.101660622910273,44503.24992155818,19.596170529316687
crc_210,baseline,Myeloid_CRC,50,0.6199759903961585,0.6042781676732922,0.12,0.8333333333333334,0.1,0.66,0.8349718624991525,76.62362869788345,80.37899978050199,4317.081717095998,25.812321280404195,23226.799223044556,13.480533013737631
crc_210,baseline,T_cell_CRC,50,0.7166866746698679,0.6325442739038615,0.1,1.0,0.1,0.9,0.0010103051121438675,79.25366909434878,83.36516437534598,3906.462558184784,25.172313820968405,3904.496314113077,17.33661649793673
crc_210,cellina-ablated,Endothelial_CRC,50,0.9413205282112845,0.9940472924759792,0.64,1.0,0.64,1.0,0.9670677627121491,50.36850745604189,56.05335824541347,118.77303093437345,4.967108590990778,6083.791783529618,1.1163445883713152
