sid,model_name,holdout_celltype,n_deg,spearman,pearson,precision,direction_match,direction_match_k,direction_match_gt,mixing_index,edistance_global,edistance_local,edistance_pca_log,edistance_pca,rmse,mse_lfc
C57BL6J-2.041,cpa,astrocyte_Fiber_tracts,50,0.6550300120048019,0.6089345812797546,0.48,0.9583333333333334,0.46,0.92,0.6010368545420497,25.22917079925537,25.884268951416015,5.808051586151123,612.9332458496094,3593.17578125,55.09123611450195
C57BL6J-2.041,cpa,astrocyte_Isocortex,50,0.8078271308523409,0.8532201647758484,0.48,1.0,0.48,1.0,0.38648155889285307,28.557058143615723,28.611692428588867,6.070041084289551,424.7776611328125,2704.432861328125,18.49077796936035
C57BL6J-2.041,cpa,endothelial cell_Fiber_tracts,50,0.5570708283313325,0.992847740650177,0.16,1.0,0.16,0.9,0.9815016962817684,26.52683620452881,25.809633255004883,5.333506393432617,145.68236694335937,3315.143310546875,300.4242858886719
C57BL6J-2.041,cpa,endothelial cell_Isocortex,50,0.84921968787515,0.9331172108650208,0.82,1.0,0.82,0.98,0.6818223541290579,26.074341201782225,25.82286262512207,5.434941196441651,161.1088439941406,2641.41943359375,42.18755340576172
C57BL6J-2.041,cpa,glutamatergic neuron_Fiber_tracts,50,0.7709483793517407,0.8826139569282532,0.34,1.0,0.34,1.0,0.7491318444532798,29.456903648376464,39.60221138000488,12.504100322723389,652.9971557617188,11755.078125,7.655718803405762
C57BL6J-2.041,cpa,glutamatergic neuron_Isocortex,50,0.8175270108043216,0.9545731544494629,0.6,1.0,0.6,0.98,0.46938172707382164,30.891176605224608,38.497549819946286,9.990867328643798,390.7934936523437,11567.396484375,9.3981351852417
C57BL6J-2.041,cpa,oligodendrocyte_Fiber_tracts,50,0.11414165666266506,0.7457756400108337,0.38,1.0,0.38,0.9,0.9865060240963854,25.791946029663087,25.638409423828126,5.693733787536621,222.60360107421874,5400.83642578125,17.572816848754883
C57BL6J-2.041,cpa,oligodendrocyte_Isocortex,50,0.2976710684273709,0.4960882067680359,0.2,1.0,0.2,0.64,0.91471549180146,28.191460800170898,28.632832336425782,5.49935245513916,189.9544250488281,5886.6640625,238.56175231933594
C57BL6J-2.041,scgen,GABAergic neuron_Fiber_tracts,50,0.6829771908763506,0.7112240791320801,0.2,1.0,0.2,0.76,0.624633431085044,15.426202201843262,20.86593704223633,6.248330402374267,826.6453491210938,1038.0892333984375,174.4970245361328
C57BL6J-2.041,scgen,GABAergic neuron_Isocortex,50,0.8325090036014406,0.9141472578048706,0.38,1.0,0.38,0.92,0.752085198333076,14.376325035095215,20.1164909362793,7.007716655731201,966.9051391601563,1098.709716796875,11.434969902038574
C57BL6J-2.041,scgen,astrocyte_Fiber_tracts,50,0.6864345738295319,0.6715400218963623,0.08,1.0,0.08,0.98,0.8924712766447996,8.156754302978516,9.03416805267334,2.4856499671936034,883.4227294921875,3189.358154296875,46.16453170776367
C57BL6J-2.041,scgen,astrocyte_Isocortex,50,0.7911164465786314,0.8489664793014526,0.2,1.0,0.2,1.0,0.9684071263370277,8.430072021484374,9.619925117492675,2.7590410232543947,465.09735717773435,2542.6376953125,17.7586727142334
C57BL6J-2.041,scgen,endothelial cell_Fiber_tracts,50,0.6310204081632652,0.9871319532394409,0.2,1.0,0.2,0.98,0.5525167929630351,8.959221076965331,9.755030822753906,1.8539910316467285,522.3674255371094,2675.6650390625,263.20050048828125
C57BL6J-2.041,scgen,endothelial cell_Isocortex,50,0.7581752701080431,0.9380722641944885,0.66,1.0,0.66,1.0,0.33785148242205426,7.112005424499512,8.950721740722656,2.1523189544677734,1310.4732177734375,2085.560546875,37.709442138671875
C57BL6J-2.041,scgen,glutamatergic neuron_Fiber_tracts,50,0.26175270108043214,0.3014284074306488,0.02,1.0,0.02,0.48,0.8214665109333308,13.76154022216797,23.216890335083008,11.437527275085449,929.3676391601563,9168.9111328125,17.06778907775879
C57BL6J-2.041,scgen,glutamatergic neuron_Isocortex,50,0.6160384153661465,0.872989296913147,0.08,1.0,0.08,0.98,0.6791484275435167,13.388599395751953,23.484839630126952,13.097570610046386,1007.6660888671875,12951.064453125,19.587717056274414
