sid,model_name,holdout_celltype,n_deg,spearman,pearson,precision,direction_match,direction_match_k,direction_match_gt,mixing_index,edistance_global,edistance_local,edistance_pca,edistance_pca_log,rmse,mse_lfc,nb_deviance
crc_242,cpa,Myeloid_CRC,50,0.6705882352941177,0.7320733742217729,0.22,1.0,0.22,0.92,0.5750165922472957,44.43985528977428,48.75073686964068,228.1360955038117,7.686315302319268,4377.548888704562,2.4790438539250177,0.04164568283918851
crc_242,cpa,T_cell_CRC,50,0.638031212484994,0.6457792494778936,0.16,1.0,0.16,0.86,0.7159021941717523,45.66689959296374,53.72770309311729,93.85224752856698,4.92771315623775,15873.700161420435,1.364258616893572,0.007203091555015556
crc_242,scgen,Endothelial_CRC,50,0.4315486194477791,0.7790020305047494,0.28,1.0,0.28,0.9,0.8063076919260452,13.630470334952275,15.415315492521145,781.6160812040151,1.4560421922747053,1588.545053087623,1.9031181774346593,0.08844273040397181
crc_242,scgen,Epithelial_CRC,50,-0.18837935174069628,-0.08133732297016999,0.08,1.0,0.08,0.44,0.26087449210235314,18.877773088179374,20.680655852944334,953.3700296042119,7.338853905782059,79138.78452435638,16.403789957697555,0.12212029105176087
crc_242,scgen,Fibroblast_CRC,50,0.32072028811524605,0.392763885863486,0.24,1.0,0.24,0.62,0.867350875509296,15.09540052256104,17.648583305618,814.8728987536115,1.24607075234457,30201.587319878297,4.038611582379879,0.0865697729908494
crc_242,scgen,Myeloid_CRC,50,0.33378151260504196,0.5050074829545618,0.26,1.0,0.26,0.74,0.5044927102362781,11.114477149174363,14.46693345724459,996.2779289693087,1.584156963467074,3438.3523347840123,3.7329071310927744,0.08345201947388318
crc_242,scgen,T_cell_CRC,50,0.5019447779111644,0.7500323351703978,0.2,1.0,0.2,0.88,0.8691076631162487,28.346499051138515,27.629396055736755,339.46468252525966,2.5391721647424546,11707.461227958878,1.676834267807991,0.09543320174273243
crc_221,mintflow,Endothelial_CRC,50,0.469483793517407,0.5114069739395438,0.86,1.0,0.86,1.0,0.619600725952813,75.04336691803155,79.42461625019605,377.4123543779944,13.438000899705916,26876.52133876445,0.7473253997297791,0.4418162511276252
crc_221,mintflow,Epithelial_CRC,50,0.6711644657863145,0.8503244429650272,0.2,1.0,0.2,0.98,0.7312577346446949,66.23995518512464,67.9120973328986,682.9903765643074,14.288027411651337,306035.88715884084,3.3592086579085776,0.6779846945297084
crc_221,mintflow,Fibroblast_CRC,50,0.4372148859543817,0.6303298133395995,0.16,1.0,0.16,0.8,0.4433723353101458,75.48416636269764,77.93907280514743,1031.1175440846037,14.378961290532406,120012.50673787712,4.070399994874474,0.4087511620543397
crc_221,mintflow,Myeloid_CRC,50,0.5522689075630253,0.5419974827314242,0.72,1.0,0.72,1.0,0.3423569023569023,75.05158052259247,77.52523346223185,524.7126916899908,13.9961546407291,36017.504258823894,0.8923950157105067,0.4460789591234643
crc_221,mintflow,T_cell_CRC,50,0.7505882352941176,0.8761430721302843,0.42,1.0,0.42,0.92,0.7934140726653989,79.79882066560556,84.85558360578486,288.4677041735665,13.715065548287807,39675.19013805084,1.1980324862454297,0.3734133352513561
crc_210,mintflow,Endothelial_CRC,50,0.900408163265306,0.9905833038517222,0.56,1.0,0.56,0.96,0.3250472307845282,72.04497622513895,77.46519309402014,378.44582221890494,13.915198526980433,44812.06378597992,2.04064385977525,0.4095945270702499
crc_210,mintflow,Epithelial_CRC,50,0.7602881152460984,0.911261539039922,0.28,1.0,0.28,0.98,0.552158413148641,66.75947246706903,69.83455336444925,1019.5293791052992,13.187096228606627,864678.2413378026,3.3727944596492008,0.5631015062228951
crc_210,mintflow,Fibroblast_CRC,50,0.4703481392557023,0.886837049369728,0.1,1.0,0.1,0.82,0.5918996363986612,71.11519780569887,73.99597184835915,861.0174392709599,13.492597224314206,165308.29546720805,3.0310784257952106,0.4032559978798656
crc_210,mintflow,Myeloid_CRC,50,0.6664585834333733,0.6894921040937176,0.26,1.0,0.26,0.9,0.8292426605193572,75.36655715675273,80.3741178129098,634.7107973959344,14.60031471620456,123656.06925837677,3.213968734465096,0.342787550754369
crc_210,mintflow,T_cell_CRC,50,0.7572148859543817,0.8977052789022392,0.3,1.0,0.3,0.92,0.8356233582541928,75.84582660577134,81.22756504249746,295.372710921814,13.348019081272458,42486.97853883005,1.6372445570192111,0.3627163858342491
crc_242,mintflow,Endothelial_CRC,50,0.2853781512605041,0.377368697011474,0.08,0.75,0.06,0.68,0.2984165651644336,61.64874929452338,63.20075512964816,777.6667967419315,14.444035953128468,5524.752211242373,5.256890807501767,0.5634599843216088
crc_242,mintflow,Epithelial_CRC,50,0.8268427370948378,0.9149844927310096,0.48,1.0,0.48,0.98,0.5427194117757395,58.87823173482134,60.74252719178647,612.0072678383068,14.466236421237102,208664.32419640184,4.8890340387907045,0.638974849110387
